product,effective_date,maintenance,margin_short,prev_maintenance,direction,source_file,capture_ts
CL,2024-07-16,5988.0,5357.0,6013.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-07-17,6026.0,5421.0,5988.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-07-18,6010.0,5427.0,6026.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-07-19,5991.0,5381.0,6010.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-07-22,5982.0,5411.0,5991.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-07-23,5920.0,5319.0,5982.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-07-24,5924.0,5318.0,5920.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-07-25,5930.0,5311.0,5924.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-07-26,5941.0,5310.0,5930.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-07-29,5933.0,5310.0,5941.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-07-30,5914.0,5298.0,5933.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-07-31,5934.0,5314.0,5914.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-01,5936.0,5281.0,5934.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-02,5943.0,5153.0,5936.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-05,5947.0,5198.0,5943.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-06,5949.0,5205.0,5947.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-07,5960.0,5208.0,5949.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-08,5958.0,5211.0,5960.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-08-09,5965.0,5227.0,5958.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-12,5979.0,5322.0,5965.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-13,5991.0,5140.0,5979.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-14,6005.0,5177.0,5991.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-15,6019.0,5199.0,6005.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-16,6018.0,5230.0,6019.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-08-19,6026.0,5328.0,6018.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-20,6020.0,5322.0,6026.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-08-21,5938.0,5197.0,6020.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-08-22,5944.0,5199.0,5938.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-23,5952.0,5191.0,5944.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-26,5960.0,5182.0,5952.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-27,5963.0,5188.0,5960.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-28,5964.0,5190.0,5963.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-29,5969.0,5185.0,5964.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-08-30,5993.0,5184.0,5969.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-09-03,5974.0,5199.0,5993.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-09-04,5962.0,5197.0,5974.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-09-05,5959.0,5185.0,5962.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-09-06,5948.0,5169.0,5959.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-09-09,5948.0,5153.0,5948.0,short_side_only,CL-2023-to-present.pdf,20260823084623
CL,2024-09-10,5958.0,5184.0,5948.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-09-11,5972.0,5181.0,5958.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-09-12,5982.0,5170.0,5972.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-09-13,5981.0,5161.0,5982.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-09-16,5984.0,5140.0,5981.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-09-17,5994.0,5124.0,5984.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-09-18,6019.0,5123.0,5994.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-09-19,6036.0,5212.0,6019.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-09-20,6035.0,5186.0,6036.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-09-23,5979.0,5166.0,6035.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-09-24,5989.0,5172.0,5979.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-09-25,5981.0,5179.0,5989.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-09-26,5939.0,5178.0,5981.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-09-27,5943.0,5181.0,5939.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-09-30,5939.0,5188.0,5943.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-10-01,5967.0,5181.0,5939.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-02,5949.0,5199.0,5967.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-10-03,6015.0,5258.0,5949.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-04,5992.0,5240.0,6015.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-10-07,6033.0,5249.0,5992.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-08,5993.0,5214.0,6033.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-10-09,5984.0,5208.0,5993.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-10-10,6009.0,5231.0,5984.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-11,6011.0,5235.0,6009.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-14,6010.0,5241.0,6011.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-10-15,6015.0,5265.0,6010.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-16,6005.0,5247.0,6015.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-10-17,6018.0,5243.0,6005.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-18,6039.0,5262.0,6018.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-21,6077.0,5270.0,6039.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-22,6085.0,5285.0,6077.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-23,5970.0,5264.0,6085.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-10-24,5978.0,5264.0,5970.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-25,5984.0,5272.0,5978.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-28,5970.0,5282.0,5984.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-10-29,5964.0,5297.0,5970.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-10-30,5970.0,5297.0,5964.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-10-31,5973.0,5297.0,5970.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-01,5990.0,5334.0,5973.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-04,5988.0,5322.0,5990.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-11-05,6002.0,5313.0,5988.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-06,6007.0,5309.0,6002.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-07,6014.0,5319.0,6007.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-08,6014.0,5341.0,6014.0,short_side_only,CL-2023-to-present.pdf,20260823084623
CL,2024-11-11,6013.0,5347.0,6014.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-11-12,6023.0,5349.0,6013.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-13,6039.0,5342.0,6023.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-14,6051.0,5326.0,6039.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-15,6056.0,5320.0,6051.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-18,6085.0,5319.0,6056.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-19,6117.0,5305.0,6085.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-20,6120.0,5318.0,6117.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-21,5977.0,5258.0,6120.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-11-22,5979.0,5265.0,5977.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-25,5970.0,5267.0,5979.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-11-26,5976.0,5283.0,5970.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-27,5984.0,5281.0,5976.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-11-29,5986.0,5279.0,5984.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-02,5994.0,5292.0,5986.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-03,5994.0,5296.0,5994.0,short_side_only,CL-2023-to-present.pdf,20260823084623
CL,2024-12-04,6015.0,5234.0,5994.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-05,6013.0,5219.0,6015.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-12-06,6014.0,5231.0,6013.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-09,6024.0,5238.0,6014.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-10,6026.0,5246.0,6024.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-11,6030.0,5265.0,6026.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-12,6037.0,5278.0,6030.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-13,6048.0,5291.0,6037.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-16,6053.0,5307.0,6048.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-17,6057.0,5324.0,6053.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-18,6077.0,5345.0,6057.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-19,6076.0,5340.0,6077.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-12-20,6007.0,5267.0,6076.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-12-23,6005.0,5258.0,6007.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-12-24,6014.0,5260.0,6005.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-26,6010.0,5251.0,6014.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2024-12-27,6016.0,5242.0,6010.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-30,6022.0,5232.0,6016.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2024-12-31,6026.0,5227.0,6022.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-02,6019.0,5221.0,6026.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-01-03,6024.0,5213.0,6019.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-06,6041.0,5229.0,6024.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-07,6043.0,5238.0,6041.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-08,6038.0,5239.0,6043.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-01-09,6042.0,5257.0,6038.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-10,6018.0,5294.0,6042.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-01-13,5935.0,5291.0,6018.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-01-14,5946.0,5315.0,5935.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-15,5909.0,5308.0,5946.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-01-16,5927.0,5313.0,5909.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-17,5956.0,5345.0,5927.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-21,5948.0,5399.0,5956.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-01-22,5834.0,5217.0,5948.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-01-23,5831.0,5218.0,5834.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-01-24,5829.0,5227.0,5831.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-01-27,5838.0,5230.0,5829.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-28,5830.0,5225.0,5838.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-01-29,5835.0,5227.0,5830.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-30,5836.0,5231.0,5835.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-01-31,5838.0,5234.0,5836.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-03,5837.0,5237.0,5838.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-02-04,5825.0,5252.0,5837.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-02-05,5832.0,5269.0,5825.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-06,5829.0,5271.0,5832.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-02-07,5840.0,5284.0,5829.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-10,5848.0,5283.0,5840.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-11,5859.0,5299.0,5848.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-12,5862.0,5291.0,5859.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-13,5881.0,5317.0,5862.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-14,5890.0,5356.0,5881.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-18,5903.0,5356.0,5890.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-19,5918.0,5426.0,5903.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-20,5939.0,5459.0,5918.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-21,5818.0,5248.0,5939.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-02-24,5817.0,5243.0,5818.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-02-25,5826.0,5241.0,5817.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-26,5830.0,5244.0,5826.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-27,5838.0,5247.0,5830.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-02-28,5849.0,5236.0,5838.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-03,5851.0,5242.0,5849.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-04,5839.0,5242.0,5851.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-03-05,5856.0,5244.0,5839.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-06,5863.0,5243.0,5856.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-07,5873.0,5249.0,5863.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-10,5868.0,5265.0,5873.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-03-11,5876.0,5272.0,5868.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-12,5892.0,5235.0,5876.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-13,5894.0,5239.0,5892.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-14,5891.0,5248.0,5894.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-03-17,5902.0,5265.0,5891.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-18,5915.0,5295.0,5902.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-19,5937.0,5337.0,5915.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-20,5930.0,5335.0,5937.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-03-21,5868.0,5219.0,5930.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-03-24,5872.0,5226.0,5868.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-25,5876.0,5221.0,5872.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-03-26,5868.0,5206.0,5876.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-03-27,5852.0,5189.0,5868.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-03-28,5839.0,5184.0,5852.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-03-31,5867.0,5195.0,5839.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-01,5868.0,5169.0,5867.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-02,5867.0,5178.0,5868.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-04-03,5942.0,5193.0,5867.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-04,6029.0,5182.0,5942.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-07,6007.0,5234.0,6029.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-04-08,6005.0,5200.0,6007.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-04-09,6026.0,5190.0,6005.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-10,6034.0,5206.0,6026.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-11,6040.0,5208.0,6034.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-14,6039.0,5231.0,6040.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-04-15,6042.0,5230.0,6039.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-16,5991.0,5194.0,6042.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-04-17,6017.0,5187.0,5991.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-21,6029.0,5237.0,6017.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-22,6038.0,5225.0,6029.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-23,6013.0,5170.0,6038.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-04-24,6004.0,5168.0,6013.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-04-25,6012.0,5174.0,6004.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-28,6003.0,5172.0,6012.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-04-29,6018.0,5191.0,6003.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-04-30,5987.0,5197.0,6018.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-01,5986.0,5214.0,5987.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-02,6019.0,5203.0,5986.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-05-05,5999.0,5191.0,6019.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-06,6023.0,5201.0,5999.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-05-07,6008.0,5197.0,6023.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-08,6019.0,5209.0,6008.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-05-09,6030.0,5219.0,6019.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-05-12,6011.0,5220.0,6030.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-13,6030.0,5223.0,6011.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-05-14,6023.0,5219.0,6030.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-15,6031.0,5202.0,6023.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-05-16,6029.0,5209.0,6031.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-19,6035.0,5218.0,6029.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-05-20,6025.0,5257.0,6035.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-21,6003.0,5191.0,6025.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-22,5993.0,5182.0,6003.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-23,6003.0,5176.0,5993.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-05-27,6004.0,5182.0,6003.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-05-28,6011.0,5177.0,6004.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-05-29,5996.0,5179.0,6011.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-05-30,5994.0,5180.0,5996.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-06-02,6008.0,5172.0,5994.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-03,6010.0,5181.0,6008.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-04,6011.0,5186.0,6010.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-05,6025.0,5197.0,6011.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-06,6008.0,5177.0,6025.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-06-09,6028.0,5197.0,6008.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-10,6013.0,5189.0,6028.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-06-11,6013.0,5207.0,6013.0,short_side_only,CL-2023-to-present.pdf,20260823084623
CL,2025-06-12,6019.0,5202.0,6013.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-13,6013.0,5231.0,6019.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-06-16,5994.0,5235.0,6013.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-06-17,6008.0,5255.0,5994.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-18,6022.0,5248.0,6008.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-20,6055.0,5262.0,6022.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-23,5992.0,5328.0,6055.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-06-24,6192.0,5517.0,5992.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-25,6177.0,5503.0,6192.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-06-26,6182.0,5499.0,6177.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-06-27,6160.0,5471.0,6182.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-06-30,6164.0,5470.0,6160.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-01,6162.0,5469.0,6164.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-07-02,6177.0,5488.0,6162.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-03,6178.0,5498.0,6177.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-07,6181.0,5497.0,6178.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-08,6191.0,5513.0,6181.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-09,6201.0,5531.0,6191.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-10,6188.0,5525.0,6201.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-07-11,6189.0,5506.0,6188.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-14,6199.0,5544.0,6189.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-15,6194.0,5551.0,6199.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-07-16,6201.0,5566.0,6194.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-17,6202.0,5554.0,6201.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-18,6188.0,5532.0,6202.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-07-21,6188.0,5508.0,6188.0,short_side_only,CL-2023-to-present.pdf,20260823084623
CL,2025-07-22,6212.0,5534.0,6188.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-23,6205.0,5503.0,6212.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-07-24,6209.0,5505.0,6205.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-25,6215.0,5513.0,6209.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-28,6229.0,5506.0,6215.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-07-29,6221.0,5502.0,6229.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-07-30,6218.0,5483.0,6221.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-07-31,6211.0,5475.0,6218.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-08-01,6195.0,5482.0,6211.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-08-04,6203.0,5499.0,6195.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-05,6198.0,5494.0,6203.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-08-06,6201.0,5477.0,6198.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-07,6227.0,5455.0,6201.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-08,6220.0,5428.0,6227.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-08-11,6211.0,5417.0,6220.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-08-12,6215.0,5427.0,6211.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-13,6213.0,5431.0,6215.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-08-14,6196.0,5413.0,6213.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-08-15,6204.0,5435.0,6196.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-18,6219.0,5453.0,6204.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-19,6237.0,5493.0,6219.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-20,6241.0,5494.0,6237.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-21,6212.0,5498.0,6241.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-08-22,6216.0,5491.0,6212.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-25,6230.0,5490.0,6216.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-26,6226.0,5497.0,6230.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-08-27,6235.0,5430.0,6226.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-28,6244.0,5437.0,6235.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-08-29,6235.0,5435.0,6244.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-09-02,6233.0,5427.0,6235.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-09-03,6240.0,5443.0,6233.0,increase,CL-2023-to-present.pdf,20260823084623
CL,2025-09-04,6235.0,5445.0,6240.0,decrease,CL-2023-to-present.pdf,20260823084623
CL,2025-09-05,6232.0,5444.0,6235.0,decrease,CL-2023-to-present.pdf,20260823084623
